URL,Title,Description,Base_url
https://techxplore.com/news/2024-05-wearable-devices-boost-material.html,Wearable devices get signal boost from new material,"A new material that moves like skin while preserving signal strength in electronics could enable the development of next-generation wearable devices with continuous, consistent wireless and battery-free functionality.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-ai-headphones-wearer-person-crowd.html,AI headphones let wearer listen to a single person in a crowd by looking at them just once,Noise-canceling headphones have gotten very good at creating an auditory blank slate. But allowing certain sounds from a wearer's environment through the erasure still challenges researchers. The latest edition of Apple's ...,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-renewable-grid-recovering-electricity-storage.html,Renewable grid: Recovering electricity from heat storage hits 44% efficiency,"Closing in on the theoretical maximum efficiency, devices for turning heat into electricity are edging closer to being practical for use on the grid, according to University of Michigan research.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-semiconductor-advancement-flexible-electronic-devices.html,"Semiconductor advancement could lead to low-cost, flexible electronic devices","The public's appetite for inexpensive and powerful electronic devices continues to grow. While silicon-based semiconductors have been key to satiating this demand, a superior alternative could be wide-bandgap semiconductors. ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-iron-key-expensive-greener-lithium.html,"Iron could be key to less expensive greener lithium-ion batteries, research finds","What if a common element, rather than scarce expensive ones, was a key component in electric car batteries? A collaboration co-led by an Oregon State University chemistry researcher is hoping to spark a green battery revolution ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-technology-food-refrigerated-phase-materials.html,"New technology keeps food refrigerated with phase change materials, reduces carbon emissions by 30%","A technology developed by Oak Ridge National Laboratory works to keep food refrigerated with phase change materials, or PCMs, while reducing carbon emissions by 30%.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-3d-polymeric-combines-lightweight-properties.html,New 3D polymeric structure combines lightweight properties with high energy density to enhance lithium metal batteries,"A research team has developed a three-dimensional polymeric structure, a lightweight structure that facilitates the transport of lithium (Li) ions. Their study was recently published in the journal Advanced Science.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-cyber-wont-cybersecurity-expert.html,"Most recent cyber attacks on water systems won't be the last, says cybersecurity expert","More government agencies are taking steps to shore up their cybersecurity measures. Earlier this week, the Environmental Protection Agency announced it would step up inspections of water facilities that may be vulnerable ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-imperceptible-sensors-electronic-spider-silk.html,Imperceptible sensors made from 'electronic spider silk' can be printed directly on human skin,"Researchers have developed a method to make adaptive and eco-friendly sensors that can be directly and imperceptibly printed onto a wide range of biological surfaces, whether that's a finger or a flower petal.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-transparent-metamaterial-energy-efficient-lotus.html,Transparent metamaterial for energy-efficient regulation in building can clean itself like a lotus leaf,"Researchers at the Karlsruhe Institute of Technology (KIT) introduce a polymer-based material with unique properties in the journal Nature Communications. This material allows sunlight to enter, maintains a more comfortable ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-6g-generation-wireless-communications.html,To 6G and beyond: Engineers unlock the next generation of wireless communications,"In the early 2010s, LightSquared, a multibillion-dollar startup promising to revolutionize cellular communications, declared bankruptcy. The company couldn't figure out how to prevent its signals from interfering with those ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-lifespan-lithium-metal-batteries-fluorinated.html,Extending the lifespan of lithium-metal batteries using a fluorinated ether diluent,The design of battery technologies with increasingly longer lifespans could help to meet the growing needs of the electronics and automotive industry. Lithium (Li) batteries are the most widely used rechargeable batteries ...,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-characteristics-ai-generated-deepfakes.html,Researchers analyze the characteristics of AI-generated deepfakes,Most of the deepfakes (videos with fake hyper-realistic recreations) generated by artificial intelligence (AI) that spread through social media feature political representatives and artists and are often linked to current ...,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-google-tweaking-ai-overview-result.html,Google tweaking AI Overview after search result gaffes,"Google on Friday said it is taking ""swift action"" to improve AI summaries of search results, after users mocked blunders like Barack Obama being the first Muslim US president.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-reveals-scale-eu-imports-critical.html,Research reveals scale of the EU's dependency on imports for critical minerals needed for green transition,"The climate transition is a materials transition. Decades of international diplomacy around oil, gas and pipelines are now giving way to conversations around the supply of critical raw materials. And not before time: to meet ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-florida-repeal-energy-goals-citing.html,"Florida to repeal clean energy goals, citing new law deleting climate change mentions","The Florida Office of Energy is planning to repeal goals for utilities statewide to transition to cleaner energy, including that 100% of the state's energy come from renewable sources by 2050.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-cats-moon-google-ai-tool.html,Cats on the moon? Google's AI tool is producing misleading responses that have experts worried,Ask Google if cats have been on the moon and it used to spit out a ranked list of websites so you could discover the answer for yourself.,https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-musk-largest-supercomputer-xai-startup.html,Musk plans largest-ever supercomputer for xAI startup: Report,"Billionaire tech mogul Elon Musk has told investors he plans to build a supercomputer dubbed ""gigafactory of compute"" to support the development of his artificial intelligence startup xAI, an industry news outlet reported ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-approach-enable-locomotion-snake-robot.html,An approach to enable both locomotion and manipulation in a snake-inspired robot,"Snake-inspired robots could have various advantages over conventional wheeled or legged robots. For instance, slithering robots can adapt the shape of their body, enter narrow spaces, and move freely in environments that ...",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-chatgpt-soundalike-scarlett-johansson-history.html,ChatGPT's use of a soundalike Scarlett Johansson reflects a troubling history of gender-stereotyping in technology,"Actress Scarlett Johansson released a statement this week expressing anger and concern that OpenAI used a voice ""eerily similar"" to her own as a default voice for ChatGPT.",https://techxplore.com/weekly-news/page8.html
https://techxplore.com/news/2024-05-eyes-tomorrow-smart-contact-lenses.html,Eyes of tomorrow: Smart contact lenses lead the way for human-machine interaction,"Scientists from Nanjing, China, have developed eye-tracking smart content lenses based on radio frequency tags that can be used for various applications, including health care and augmented reality (AR). The lenses are biocompatible ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-believing-ai-boosts.html,"Just believing that an AI is helping boosts your performance, study finds","Sometimes it seems like an AI is helping, but the benefit is actually a placebo effect—people performing better simply because they expect to be doing so—according to new research from Aalto University. The study also ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-openai-faster-power-chatgpt.html,"OpenAI gives ChatGPT new powers to see, hear","OpenAI on Monday released a higher performing and even more human-like version of the artificial intelligence technology that underpins its popular generative tool ChatGPT, making it free to all users.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-cat-collaboration-robots.html,Cat collaboration demonstrates what it takes to trust robots,"Would you trust a robot to look after your cat? New research suggests it takes more than a carefully designed robot to care for your cat, the environment in which they operate is also vital, as well as human interaction.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-chatbots-people.html,"Chatbots tell people what they want to hear, researchers find","Chatbots share limited information, reinforce ideologies, and, as a result, can lead to more polarized thinking when it comes to controversial issues, according to new Johns Hopkins University–led research.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-turbulence-artificial-intelligence.html,Understanding turbulence through artificial intelligence,"When hearing the word turbulence, the first association that springs to mind is often the uncomfortable jostling experienced during airplane travel. However, turbulence denotes the irregular and chaotic behavior exhibited ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-female-health-apps-misuse-highly.html,"Female health apps misuse highly sensitive data, study finds","Apps designed for female health monitoring are exposing users to unnecessary privacy and safety risks through their poor data handling practices, according to new research from King's College London and University College ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-big-google-ai-generated-results.html,"Google unleashes AI in search, raising hopes for better results and fears about less web traffic","Google on Tuesday rolled out a retooled search engine that will frequently favor responses crafted by artificial intelligence over website links, a shift promising to quicken the quest for information while also potentially ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-swedish-eco-friendly-battery-income.html,Swedish researchers develop eco-friendly and affordable battery for low-income countries,"A battery made from zinc and lignin that can be used over 8,000 times has been developed by researchers at Linköping University, Sweden, with a vision to provide a cheap and sustainable battery solution for countries where ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-tool-capable-slms-llms-smaller.html,New tool capable of comparing SLMs and LLMs finds smaller models can reduce cost,"Open-source small language models (SLMs) can provide conversational responses that are similar to resource-intensive, proprietary large language models (LLMs) such as OpenAI's ChatGPT, but at a lower cost, researchers at ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-entangled-mesh-hydrogels-enable-rapid.html,Entangled mesh hydrogels enable rapid atmospheric water harvesting,"According to a study published in Advanced Materials, researchers have developed entangled mesh hydrogels (EMHs) via cryogelation, achieving rapid atmospheric water harvesting.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-3d-technology.html,Engineers develop new 3D printing technology,In everything from electronics in cars to the components of commercial airliners are state-of-the-art 3D-printed materials. Their strength and properties depend on what they're made of and how they're made.,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-snail-robot-climb-walls.html,New snail-inspired robot can climb walls,"A robot, designed to mimic the motion of a snail, has been developed by researchers at the University of Bristol.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-technique-finishing-3d-machine.html,New technique improves finishing time for 3D printed machine parts,North Carolina State University researchers have demonstrated a technique that allows people who manufacture metal machine parts with 3D printing technologies to conduct automated quality control of manufactured parts during ...,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-scientists-generate-1000c-solar-power.html,"Scientists generate heat over 1,000°C with solar power instead of fossil fuel","Instead of burning fossil fuels to smelt steel and cook cement, researchers in Switzerland want to use heat from the sun. The proof-of-concept study, published May 15 in the journal Device, uses synthetic quartz to trap solar ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-artificial-tactile-robots-fast-humans.html,Artificial tactile system study: Robots' sense of touch could be as fast as humans,Research at Uppsala University and Karolinska Institutet could pave the way for a prosthetic hand and robot to be able to feel touch like a human hand. Their study has been published in the journal Science. The technology ...,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-ideas-game-theory-reliability-language.html,Using ideas from game theory to improve the reliability of language models,"Imagine you and a friend are playing a game where your goal is to communicate secret messages to each other using only cryptic sentences. Your friend's job is to guess the secret message behind your sentences. Sometimes, ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-device-architecture-enables-production-formic.html,New device architecture enables streamlined production of formic acid from CO₂ using renewable electricity,"Carbon dioxide (CO2) is both an essential resource for life on Earth and a greenhouse gas contributing to global warming. Today, scientists are investigating CO2 as a promising resource that can be utilized to create renewable ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-copper-fast-electrify.html,Report shows copper can't be mined fast enough to electrify the US,"Copper cannot be mined quickly enough to keep up with current U.S. policy guidelines to transition the country's electricity and vehicle infrastructure to renewable energy, according to a University of Michigan study.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-method-catastrophic-collapses.html,Researchers devise a new building design method that avoids catastrophic collapses,"Current building design methods are primarily based on improving the connectivity between components of the structure. In the event of component failure, this connectivity allows the loads that were carried by failed components ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-senators-unveil-roadmap-ai-laws.html,US senators unveil 'roadmap' to AI laws,Top US lawmakers on Wednesday said efforts to pass laws governing AI were entering a higher gear and hoped to pump $32 billion into the sector to help assure US dominance.,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-compound-eye-inexpensive-robots-insect.html,New compound eye design could provide inexpensive way to give robots insect-like vision,A team of engineers and roboticists at Hong Kong University of Science and Technology has developed an electronic compound eye design to give robots the ability to swarm efficiently and inexpensively.,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-ai-powered-noise-filtering-headphones.html,AI-powered noise-filtering headphones give users the power to choose what to hear,"Noise-canceling headphones are a godsend for living and working in loud environments. They automatically identify background sounds and cancel them out for much-needed peace and quiet. However, typical noise-canceling fails ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-advance-wireless-communications-precisely-people.html,New advance in wireless communications could help precisely pinpoint the locations of people and objects,Engineers from University of Glasgow and colleagues from the U.K. and Australia are behind a research breakthrough in a developing form of wireless communications could help precisely pinpoint the locations of people and ...,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-digital-transactions-quantum-safe-faster.html,New research to make digital transactions quantum safe and 20 times faster,"A team of experts, including Monash University researchers, has developed a new technique to implement quantum-safe digital signatures twenty times faster, resulting in speedier and safer online transactions than ever before.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-scientists-soft-robot-mimics-spider.html,Scientists develop a soft robot that mimics a spider's leg,Researchers Indrek Must and Kadri-Ann Valdur of the Institute of Technology of the University of Tartu have created a robot leg modeled after the leg of a cucumber spider. The soft robot created in cooperation with the Italian ...,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-sarcasm-notoriously-difficult-demystified-multimodal.html,"Sarcasm, notoriously difficult to interpret, demystified by multimodal approach","Oscar Wilde once said that sarcasm was the lowest form of wit, but the highest form of intelligence. Perhaps that is due to how difficult it is to use and understand. Sarcasm is notoriously tricky to convey through text—even ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-google-ai-revamp-publishers-quandary.html,Google's AI search revamp puts publishers in a quandary,Google's use of artificial intelligence to sum up answers to search queries has publishers wondering if traffic to their websites will wither.,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-terminal-diode-wireless-communication-optically.html,A promising three-terminal diode for wireless communication and optically driven computing,"Two-terminal devices are electronic components connected to electrical circuits via two electrical terminals. Although these components are the key building blocks of most existing devices, they can limit a system's performance ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-qa-disgorgement-key-ai-bias.html,Q&A: Model disgorgement—the key to fixing AI bias and copyright infringement?,"By now, the challenges posed by generative AI are no secret. Models like OpenAI's ChatGPT, Anthropic's Claude and Meta's Llama have been known to ""hallucinate,"" inventing potentially misleading responses, as well as divulge ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-photovoltaics-limit-africa-future-reliance.html,Floating photovoltaics could limit Africa's future reliance on hydro-generated energy,"Floating photovoltaics (FPV), also known as floating solar farms, are photovoltaic systems that can be deployed on the sea's surface or on other bodies of water. While their environmental impact is still the topic of debate ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-llms-easy.html,Researchers find LLMs are easy to manipulate into giving harmful information,"A team of AI researchers at AWS AI Labs, Amazon, has found that most, if not all, publicly available Large Language Models (LLMs) can be easily tricked into revealing dangerous or unethical information.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-orphan-articles-dark-wikipedia.html,Orphan articles: The 'dark matter' of Wikipedia,"Wikipedia is the largest platform for open and freely accessible knowledge online yet, in a new study, EPFL researchers have found that around 15% of the content is effectively invisible to readers browsing within Wikipedia. ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-tentacles-retracted-science-deep-social.html,The tentacles of retracted science reach deep into social media: A simple button could change that,"In 1998, a paper linking childhood vaccines with autism was published in the journal, The Lancet, only to be retracted in 2010 when the science was debunked.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-sun-sustainability-silicon-dose-solar.html,"Sun, sustainability, and silicon: A double dose of solar fuel research","The race is on to develop a new generation of liquid fuels that are activated by sunlight, and Yale researchers are helping to lead the way.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-openai-disbands-team-devoted-artificial.html,OpenAI disbands team devoted to artificial intelligence risks,OpenAI on Friday confirmed that it has disbanded a team devoted to mitigating the long-term dangers of super-smart artificial intelligence.,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-energy-slump-australia-renewables-revolution.html,"Clean energy slump—why Australia's renewables revolution is behind schedule, and how to fix it","For years, the electricity sector has been the poster child for emissions cuts in Australia. The sector achieved a stunning 26% drop in emissions over the past 15 years, while other sectors have hardly budged. The share of ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-spotify-sued-alleged-unpaid-royalties.html,Spotify sued over alleged unpaid royalties,"Music streaming giant Spotify has been sued in a US federal court for allegedly underpaying songwriters, composers and publishers by tens of millions of dollars.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-openai-leader-safety-backseat-shiny.html,A former OpenAI leader says safety has 'taken a backseat to shiny products' at the AI company,"A former OpenAI leader who resigned from the company earlier this week said Friday that safety has ""taken a backseat to shiny products"" at the influential artificial intelligence company.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-mercedes-workers-union-alabama-setback.html,Mercedes workers reject union in Alabama in setback for labor,"Workers at Mercedes-Benz's Alabama facilities have rejected a union drive in a setback to the United Auto Workers' ambitious campaign to organize the American South, according to results released Friday by US authorities.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-ukraine-blackouts-malware-evolving-cybersecurity.html,Ukraine blackouts caused by malware attacks warn against evolving cybersecurity threats to the physical world,"On a cold winter night in 2016, Ukrainians experienced the first-ever known blackout caused by malicious code (malware) designed to autonomously attack the power grid. One-fifth of Kyiv's citizens were plunged into darkness ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-ineos-hydrogen-car-future.html,Ineos drives towards hydrogen car future,"At a sprawling vehicle test center in the English countryside, a hydrogen-powered Grenadier 4x4 made by Ineos Automotive grips steep and rugged tracks, showcasing its off-road capabilities.",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-artificial-intelligence-bias.html,Can we rid artificial intelligence of bias?,"Artificial intelligence built on mountains of potentially biased information has created a real risk of automating discrimination, but is there any way to re-educate the machines?",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-chatgpt-faking-human-emotion-behavior.html,ChatGPT is now better than ever at faking human emotion and behavior,"Earlier this week OpenAI launched GPT-4o (""o"" for ""omni""), a new version of the artificial intelligence (AI) system powering the popular ChatGPT chatbot. GPT-4o is promoted as a step towards more natural engagement with AI. ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-french-erin-brockovich-goodyear.html,The French 'Erin Brockovich' vs Goodyear,"For a decade, French former childcare worker Sophie Rollet carried out her own, lonely investigation to make US auto equipment group Goodyear accountable for the death of her husband, Jean-Paul, in a collision linked to the ...",https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-elon-musk-starlink-satellite-internet.html,"Elon Musk launches Starlink satellite internet service in Indonesia, world's largest archipelago",Elon Musk traveled to Indonesia's resort island of Bali on Sunday to launch Starlink satellite internet service in the world's largest archipelago nation.,https://techxplore.com/weekly-news/page9.html
https://techxplore.com/news/2024-05-turing-humans-artificial-intelligence-moral.html,Turing test study shows humans rate artificial intelligence as more 'moral' than other people,"A new study has found that when people are presented with two answers to an ethical question, most will think the answer from artificial intelligence (AI) is better than the response from another person.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-microcapacitors-ultrahigh-energy-power-density.html,Microcapacitors with ultrahigh energy and power density could power chips of the future,"In the ongoing quest to make electronic devices ever smaller and more energy efficient, researchers want to bring energy storage directly onto microchips, reducing the losses incurred when power is transported between various ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-caterpillar-robot-segments-reassembles-hauls.html,"Engineers create a caterpillar-shaped robot that splits into segments, reassembles, hauls and crawls",Engineers at Princeton and North Carolina State University have combined ancient paper-folding and modern materials science to create a soft robot that bends and twists through mazes with ease.,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-biomechanical-dataset-badminton-analysis.html,Researchers develop a biomechanical dataset for badminton performance analysis,"In sports training, practice is the key, but being able to emulate the techniques of professional athletes can take a player's performance to the next level. AI-based personalized sports coaching assistants can make this ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-digital-human-aids-motorcycles-based.html,"Digital human model aids design of motorcycles, based on riding posture","Motorcycles are designed to accommodate the average-sized rider, leaving taller and shorter riders vulnerable to discomfort.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-3d-video-conferencing-tool-remote.html,3D video conferencing tool lets remote user control the view,"Collaborating on a physical object when two people aren't in the same room can be extremely challenging, but a new remote conferencing system allows the remote user to manipulate a view of the scene in 3D, to assist in complex ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-scaling-saudi-arabia-urban-mega.html,The scaling back of Saudi Arabia's proposed urban mega-project sends a clear warning to other would-be utopias,There is a long history of planned city building by both governments and the private sector from Brasilia to Islamabad.,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-scientists-robot-snails-independently-tracks.html,Scientists create robot snails that can move independently using tracks or work together to climb,A team of roboticists at the Chinese University of Hong Kong has created a robot snail with a helmet-like shell that moves by rolling around on bulldozer-like tracks. They have published a paper on their research in Nature ...,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-australian-ultrasonic-cold-brew-coffee.html,Australian engineers develop an ultrasonic cold brew coffee machine,"A new method to deliver a quality cold brew coffee in less than three minutes solidifies Australia's position as the innovators of modern coffee, according to researchers from The University of Queensland.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-framework-hallucinations-text-generated-llms.html,A framework to detect hallucinations in the text generated by LLMs,"Large language models (LLMs) are advanced AI-based dialogue systems that can answer user queries and generate convincing texts following human instructions. After the advent of ChatGPT, the highly performing model developed ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-suppressing-silk-noise-transmission-large.html,Researchers engineer sound-suppressing silk to reduce noise transmission in a large room,"We are living in a very noisy world. From the hum of traffic outside your window to the next-door neighbor's blaring TV to sounds from a co-worker's cubicle, unwanted noise remains a resounding problem.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-scientists-vulnerability-cloud-server-hardware.html,Computer scientists discover vulnerability in cloud server hardware used by AMD and Intel chips,Public cloud services employ special security technologies. Computer scientists at ETH Zurich have now discovered a gap in the latest security mechanisms used by AMD and Intel chips. This affects major cloud providers.,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-gerbil-brain-machines.html,Why getting in touch with our 'gerbil brain' could help machines listen better,"Macquarie University researchers have debunked a 75-year-old theory about how humans determine where sounds are coming from, and it could unlock the secret to creating a next generation of more adaptable and efficient hearing ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-commercialization-technology-formic-acid-closer.html,New process brings commercialization of CO₂ utilization technology to produce formic acid one step closer,"CCU (carbon capture and utilization), which captures CO2 and converts it into useful compounds, is crucial for rapidly transitioning to a carbon-neutral society. While CCS (carbon capture and storage), which only involves ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-approach-generative-ai-imitate-human.html,New approach uses generative AI to imitate human motion,An international group of researchers has created a new approach to imitating human motion by combining central pattern generators (CPGs) and deep reinforcement learning (DRL). The method not only imitates walking and running ...,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-flexible-pseudocapacitor-defies-climate-extremes.html,"Flexible pseudocapacitor defies climate extremes, packs energy punch","In today's rapidly evolving technological landscape, the demand for reliable energy storage solutions has never been greater. With our reliance on electronic devices growing, especially in aviation, space exploration, and ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-electron-hole-thin-solar-cells.html,Researchers identify cause of electron-hole separation in thin-film solar cells to increase solar cell efficiency,A team of researchers have collaborated to characterize electron-hole separation in the light-absorbing layer of kesterite thin-film solar cells. This study is expected to improve the efficiency of solar cells and promote ...,https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-high-efficiency-photonic-circuit.html,"A new, low-cost, high-efficiency photonic integrated circuit","The rapid advancement in photonic integrated circuits (PICs), which combine multiple optical devices and functionalities on a single chip, has revolutionized optical communications and computing systems.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-dynamic-road-safety.html,A dynamic projected turn signal for increased road safety,"In recent years, micro-optical projectors have become well established for automotive applications. These projectors enable cars to communicate with their surroundings.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-ai-holography-3d-augmented-reality.html,AI and holography bring 3D augmented reality to regular glasses,"Researchers in the emerging field of spatial computing have developed a prototype augmented reality headset that uses holographic imaging to overlay full-color, 3D moving images on the lenses of what would appear to be an ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-gatekeepers-internet-free.html,Gatekeepers of the internet: Why there's no such thing as 'free' internet,"Whether you're apping someone or scrolling through Instagram… all your online behavior is being monitored. In fact, others decide what you actually see. Ph.D. candidate Aleksandre Zardiashvili investigated the impact of ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-robotic-people-severe-mobility-limitations.html,Robotic system feeds people with severe mobility limitations,"Cornell researchers have developed a robotic feeding system that uses computer vision, machine learning and multimodal sensing to safely feed people with severe mobility limitations, including those with spinal cord injuries, ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-chaos-edge-hardware-digital-twin.html,Controlling chaos using edge computing hardware: Digital twin models promise advances in computing,"Systems controlled by next-generation computing algorithms could give rise to better and more efficient machine learning products, a new study suggests.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-ai-generated-empathy-limits.html,New study finds AI-generated empathy has its limits,"Conversational agents (CAs) such as Alexa and Siri are designed to answer questions, offer suggestions—and even display empathy. However, new research finds they do poorly compared to humans when interpreting and exploring ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-manganese-sprinkled-iridium-rare-metal.html,Manganese sprinkled with iridium reduces need for rare metal without altering rate of green hydrogen production,"As the world is transitioning from a fossil fuel-based energy economy, many are betting on hydrogen to become the dominant energy currency. But producing ""green"" hydrogen without using fossil fuels is not yet possible on ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-transatlantic-sustainable-aviation-fuel-flight.html,"First transatlantic sustainable aviation fuel flight saved 95 metric tons of CO₂, results show","Findings from the Virgin Atlantic-led Flight100 project, which involved a consortium of experts from Imperial College London, University of Sheffield, Boeing, Rolls-Royce, BP, and others, show that Sustainable Aviation Fuel ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-shifting-soft-robots.html,A better way to control shape-shifting soft robots,"Imagine a slime-like robot that can seamlessly change its shape to squeeze through narrow spaces, which could be deployed inside the human body to remove an unwanted item.",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-tool-source-software.html,New tool pinpoints security fixes in open-source software updates,"Researchers have demonstrated a new tool that analyzes open-source software updates to specify which sections of code are being modified to address recently identified security vulnerabilities. The tool, called VFCFinder, ...",https://techxplore.com/weekly-news/page10.html
https://techxplore.com/news/2024-05-batteries-lots-lithium-pennsylvania-wastewater.html,Making batteries takes lots of lithium: Almost half of it could come from Pennsylvania wastewater,Most batteries used in technology like smartwatches and electric cars are made with lithium that travels across the world before even getting to manufacturers. But what if nearly half of the lithium used in the U.S. could ...,https://techxplore.com/weekly-news/page10.html
